StockRefID,ProductRefId,SalesmanId,Description,Shape,Carat,Color,Clarity,Cut,Polish,Symmetry,CertifiedBy,CertifiedID,MeaWidth,MeaLength,MeaDepth,Depth,TableSpec,CrownHeight,PavilionDepth,Graining,GirdleFrom,GirdleTo,StoneType,Country,Discount,Price,PricePerCarat,Treatment,LaserInscription,GirdlePercentage,PavilionAngle,CrownAngle,ImageName1,ImageName2,ImageName3,SecondaryPrice,IsSpecial,IsCalRapPrice
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,5216923166,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,VG,EX   ,GIA,6211926934,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,1213941941,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,538.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,2224003161,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,528.75,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,VG,EX,EX   ,GIA,2226004547,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,487.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS1,EX,VG,EX   ,GIA,2214792685,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,555.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,2224040773,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,577.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,3225015207,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,555.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,7226031741,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,577.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,6222037750,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,553.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,1228052623,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,551.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,2226039250,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.75,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,1223039242,0.0,4.37,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,577.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,3215917651,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,577.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,7226052514,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,570.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,5223032004,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,570.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6225089764,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,521.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,2226092856,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,570.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6221092524,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,571.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,1228066720,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,547.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,1228090072,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,553.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,6225089919,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,547.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,2216729901,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,7226089424,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,545.625,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,1229092649,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,553.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,VG,EX,EX   ,GIA,6221002214,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,521.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,6225015769,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,547.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6221124345,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,577.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6221112025,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,570.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,VG,EX,VG   ,GIA,1225130283,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,513.75,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,7228128166,0.0,4.37,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,570.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,2228129431,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,566.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6222111407,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,570.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6222094067,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,575.625,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,6221112069,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,577.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6211597827,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,507.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,2217903643,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,VG,EX   ,GIA,2214942379,0.0,4.19,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,2216940391,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,538.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,VG,EX   ,GIA,1218964021,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,522.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,EX,VG   ,GIA,2216983595,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,473.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1215875175,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6221004962,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,541.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,2216902524,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,550.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,7223016194,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,541.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1228002300,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,7226015410,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,550.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6221015046,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,541.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,EX,EX   ,GIA,5223037264,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,507.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1225001132,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,7218943561,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,550.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6215944411,0.0,4.39,0.0,0.0,0.0,0.0,0.0,,THN , MED,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,EX,VG   ,GIA,2226050964,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,464.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6221038726,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,2228039148,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,549.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,7226039143,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,541.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,5223038610,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,522.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1228052679,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,550.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6221049998,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,536.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1213940164,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,2226052921,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,511.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,2224091006,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,520.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,7221063300,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,541.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,VG,EX,VG   ,GIA,6222004447,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,500.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,VG,VG   ,GIA,1223089935,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,518.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,6221089874,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,2227092509,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,513.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,6225092059,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,529.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,VG,EX   ,GIA,3215602632,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,482.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1223009205,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,3225089605,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,522.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,7221119639,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,EX,G   ,GIA,2224089562,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,486.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,5226119284,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,1228090408,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,527.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,VG,VG   ,GIA,1228128440,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,509.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,VG,VG   ,GIA,1228014981,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,505.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,VG,VG   ,GIA,2226092843,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,509.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,VG   ,GIA,5226092945,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,522.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1223089813,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,EX,VG   ,GIA,6225093670,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,495.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,VG,VG,VG   ,GIA,7228031971,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS2,EX,EX,EX   ,GIA,1223128273,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,520.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,3215903248,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,EX   ,GIA,6211940953,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,7212827248,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,520.95,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,6211977589,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,500.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,2216989760,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,6211990450,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,493.35,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,2216826204,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,524.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,EX   ,GIA,7212976950,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,476.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,1218978541,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,5213978538,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,524.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,VG,EX   ,GIA,5213942890,0.0,4.37,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,507.15,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,2226013665,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,507.15,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,6211941499,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,500.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,EX   ,GIA,2218941529,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,EX   ,GIA,2218940377,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,VG   ,GIA,3215943223,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,476.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,VG   ,GIA,6211942879,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,489.9,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,6222004968,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,527.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,VG,VG   ,GIA,7216954800,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,501.975,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,1213952873,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,531.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,VG   ,GIA,6225016389,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,472.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,6225015689,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,527.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,VG,VG   ,GIA,6222009251,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,VG   ,GIA,6222014581,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,2214951125,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,531.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,3215884865,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,524.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,2214914694,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,VG,EX   ,GIA,1219913891,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,VS1,EX,VG,EX   ,GIA,6212930399,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,507.15,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,VG,EX   ,GIA,6212944106,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,2226005702,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,531.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,7228032121,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,500.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,2216951903,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,524.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,VG   ,GIA,2216954407,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,2227039290,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,503.7,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,6221050443,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,520.95,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,VG   ,GIA,2227031763,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,510.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,1225032366,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,6222050127,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,531.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,EX,EX,EX   ,GIA,5226050595,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,520.95,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VS1,VG,EX,EX   ,GIA,7213958399,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
